title,link,score
"How to Exist","https://www.raptitude.com/2026/07/how-to-exist/",392
"LLM Honeypot","https://llm2human.pages.dev/",386
"Document-borne AI worms can self-propagate through Copilot for Word","https://enklypesalt.com/posts/context-collapse-part3-ai-worming-through-word/",383
"The Productivity Mirage","https://frantic.im/mirage/",361
"Darktable","https://www.darktable.org/",359
"AI financial advice is surprisingly good, especially if you ask right questions","https://mitsloan.mit.edu/ideas-made-to-matter/ai-financial-advice-surprisingly-good-especially-if-you-ask-right-questions",342
"Wikimedia Foundation refuses union recognition, hires union-busting law firm","https://en.wikipedia.org/wiki/Wikipedia:Wikipedia_Signpost/2026-08-02/News_and_notes",340
"A $500 RL fine-tune of a 9B open model beat frontier models on catalog review","https://fermisense.com/when-machines-take-the-wheel/",340
"Run Kimi K3 using 29 GB of RAM at 0.50 tok/s","https://github.com/sqliteai/waste",337
"Cursor removed cost information from the usage page and CSV export","https://forum.cursor.com/t/usage-page-to-token-amount-what/167153",336
"Premier league bans gambling sponsors","https://www.footyheadlines.com/2646571793/betting-ban-takes-effect-no-more-gambling-sponsors-in-the-premier-league.html",325
"Handbook.md shows that long policy documents do not reliably govern agents","https://arxiv.org/abs/2607.25398",325
"Show HN: I'm a 15 Year Old Wannabe Engineer, This Is a Cycloidal Gearbox I Built","https://github.com/tom-ilan/cycloidal_gearbox",324
"NetBSD 11.0","https://blog.netbsd.org/tnf/entry/netbsd_11_0_released",313
"A.I. companies are recruiting electricians and carpenters by the thousands","https://www.nytimes.com/2026/07/29/business/economy/data-center-electricians-training.html",313
"The Religion of Speed","https://graybeard.ing/the-religion-of-speed/",310
"A Surveillance Treaty in Disguise: Canada Signs UN Cybercrime Convention","https://www.michaelgeist.ca/2026/07/a-surveillance-treaty-in-disguise-the-trouble-with-canadas-quiet-decision-to-sign-the-un-cybercrime-convention/",309
"More German than many Germans","https://mertbulan.com/more-german-than-many-germans/",308
"Half-Life ported to Mac OS 9","https://mac-classic.com/news/half-life-ported-to-mac-os-9/",303
"The Cold Email","https://zachholman.com/posts/cold-email",296
"Show HN: CheapFoodMap – A map of good meals under $10","https://cheapfoodmap.com/",284
"RipGrep musl binaries occasionally segfault during very-large searches","https://github.com/BurntSushi/ripgrep/issues/3494",280
"Steel Bank Common Lisp version 2.6.7","https://sbcl.org/all-news.html?2.6.7",276
"Flint: A Visualization Language for the AI Era","https://microsoft.github.io/flint-chart/",273
"Big Food vs. the People","https://www.lighthousereports.com/investigation/big-food-vs-the-people/",270
"Twenty-five years ago it was cryptography, today it's model weights","https://weeraman.com/because-we-can/",269
"LearnVector – Andrew Ng's AI company building one‑to‑one learning experiences","https://learnvector.ai/",267
"Severance","https://lcamtuf.substack.com/p/severance",265
"Ron Gilbert started production on Thimbleweed Park 2","https://www.grumpygamer.com/twp2_announce/",264
"I'm 38 and I Can't Support Myself Anymore","https://itsmevox.substack.com/p/im-38-and-i-cant-support-myself-anymore",264
"Software for One","https://www.ajwaxman.com/writing/software-for-one",259
"SQLite in Production: Optimizing WAL Mode, Concurrency, and VFS Layers","https://micrologics.org/blog/sqlite-in-production-optimizing-wal-mode-concurrency-and-vfs-layers-for-low-latency-app-servers",258
"Investigating three real-world incidents in our cybersecurity evaluations","https://www.anthropic.com/news/investigating-incidents-cybersecurity-evals",249
"'Crush this lady': how eBay harassment campaign led to $56M payout","https://www.ft.com/content/06ec1b03-d4af-40cf-b12a-4ba5a410f6d2",244
"RamenHaus","https://ramen.haus/",243
"JEP 401: Value Objects (Preview) merged to OpenJDK master","https://github.com/openjdk/jdk/pull/31120",237
"The Silicon Valley Founder Meat Grinder","https://zaksa.zip/blog/silicon-valley-founder-meat-grinder/",236
"The most official water costs $120k a gallon","https://signoregalilei.com/2026/07/26/the-most-official-water-costs-120000-a-gallon/",235
"Physicists Solve a Muon Mystery. Now, Old Results Don't Add Up","https://www.quantamagazine.org/physicists-solve-a-muon-mystery-now-old-results-dont-add-up-20260729/",235
"The Art of 64-bit Assembly","https://nostarch.com/art-64-bit-assembly-v2",233
"Discovering Cryptographic Weaknesses with Claude","https://www.anthropic.com/research/discovering-cryptographic-weaknesses",232
"Why is everyone trying to build a solid-state battery?","https://www.construction-physics.com/p/why-is-everyone-trying-to-build-a",231
"Getting 25 Gbps Thunderbolt Ethernet on My Mac Studio","https://www.jeffgeerling.com/blog/2026/getting-25g-ethernet-mac-thunderbolt/",229
"How the words we teach English language learners changed","https://pudding.cool/2026/07/essential-words/",226
"The tiny holdout building in the middle of Macy’s is back in view","https://ephemeralnewyork.wordpress.com/2026/07/27/hidden-by-billboards-for-over-100-years-the-tiny-holdout-building-in-the-middle-of-macys-is-back-in-view/",226
"A big win for Android interoperability","https://www.openhomefoundation.org/blog/a-big-win-for-android-interoperability/",225
"Upper stage impacting the moon on 2026 August 5","https://www.projectpluto.com/25010d.htm",219
"Is AI reasoning right for the wrong reasons?","https://www.quantamagazine.org/is-ai-reasoning-right-for-the-wrong-reasons-20260731/",216
"Logic for Programmers","https://logicforprogrammers.com/",214
"About the security content of macOS Tahoe 26.6","https://support.apple.com/en-us/128067",212
"EU Age Verification Project Mandates Hardware-Bound Attestation","https://linuxiac.com/eu-age-verification-project-mandates-hardware-bound-attestation/",210
"The lost civic life of movie rental stores","https://thereader.mitpress.mit.edu/the-lost-civic-life-of-movie-rental-stores/",210
"Vehicle Motion Cues","https://support.apple.com/guide/iphone/iphone-comfortably-riding-a-vehicle-iph55564cb22/ios",208
"Show HN: Gander, an Android file viewer that asks for no permissions","https://github.com/mokshablr/gander",207
"DMARC has been public since 2012 but most company domains still don't enforce it","https://ciphercue.com/blog/dmarc-enforcement-gap-rua-fragmentation-2026",200
"Anime User Interfaces","https://animeuserinterface.tumblr.com",198
"June in Servo: real world compat, media queries, SharedWorker, and more","https://servo.org/blog/2026/07/31/june-in-servo/",196
"Meshdiff – visually compare two STL versions in the browser, client-side","https://meshdiff.com/",193
"Progressive Web Components","https://arielsalminen.com/2026/progressive-web-components/",193
"CodePen 2.0","https://chriscoyier.net/2026/07/30/codepen-2-0/",191
"Danube's record low levels force shutdown of Hungary's only nuclear plant","https://www.bbc.com/news/articles/cn0nqv05g0do",190
"Anthropeum – Where in the world, and when, does this human artifact belong?","https://anthropeum.com/",189
"Europe's fires are just the start","https://economist.com/leaders/2026/07/28/europes-fires-are-just-the-start",189
"Increasing the lifespan of a bulb makes it worse in every other way","https://maurycyz.com/misc/tungsten/",186
"Golang proposal: container/: generic collection types","https://github.com/golang/go/issues/80590",185
"The Absurdity of Albert Camus","https://www.historytoday.com/archive/portrait-author-historian/absurdity-albert-camus",182
"Norway became a global salmon behemoth. Now it's facing the consequences","https://www.abc.net.au/news/2026-07-28/how-norway-s-salmon-industry-became-a-global-behemoth/106949872",180
"Show HN: Bor – Open-source policy management for Linux desktops","https://getbor.dev/blog/2026-08-02-bor-v080-release/",176
"A California aquifer may have crossed the point of no return","https://www.science.org/content/article/california-aquifer-may-have-crossed-point-no-return",175
"Hacker Public Radio","https://hackerpublicradio.org/",172
"State of multi-player Wayland","https://blinry.org/multi-seat-wayland/",171
"Kenji/Serious Eats – 30-Min Pressure Cooker Pho Ga","https://www.seriouseats.com/30-minute-pressure-cooker-pho-ga-recipe",169
"Show HN: Distilling DeepSeek into GPT-OSS doesn't transfer censorship. Try it","https://www.ctgt.ai/research/distillation-censorship-transfer",167
"Dubious research tied to Red Bull has shaped energy drink policy","https://www.theexamination.org/articles/red-bull-funded-research-energy-drinks-alcohol",165
"Arch Linux disables AUR package adoption","https://lwn.net/Articles/1086489/",162
"Postmortem for Kernel Soundness Bug #14576","https://leodemoura.github.io/blog/2026-8-1-postmortem-for-kernel-soundness-bug-14576/",161
"Google's Beyond Zero: Enterprise Security for the AI Era","https://spawn-queue.acm.org/doi/10.1145/3819083",160
"I don't recommend Tailwind CSS","https://en.andros.dev/blog/af3ee191/why-i-dont-recommend-tailwind-css/",157
"Are We Stuck with Lean?","https://mathoverflow.net/questions/513742/are-we-stuck-with-lean",156
"Show HN: I worked on a new browser for 2 years, today it passed Acid 3","https://code.intellios.ai/cwbrowser/",155
"Situational Awareness down 67% in July in AI stock rout","https://www.wsj.com/finance/investing/situational-awareness-down-67-in-july-in-ai-stock-rout-cd19901f",155
"An Uncomplicated Man – A review of The Odyssey, directed by Christopher Nolan","https://www.lrb.co.uk/the-paper/v48/n14/emily-wilson/an-uncomplicated-man",153
"Show HN: Shitty – fast terminal. Memory-unsafe and faster than yours","https://github.com/pg83/shitty",145
"A Rant About “Technology” (2005)","https://www.ursulakleguin.com/a-rant-about-technology",145
"My personal AI benchmark: “Generate an SVG of a frog with a Habsburg jaw”","https://frogs.vaguespac.es/",143
"Californians' data deletion requests, DROP, become enforceable Aug. 1","https://www.nbcsandiego.com/nbc-7-responds-2/californians-data-deletion-requests-drop-become-enforceable-aug-1/4054771/",139
"Let's make the worst Htmx","https://zserge.com/posts/worst-htmx-ever/",139
"Show HN: Kedge – Full-stack cloud with forkable VM snapshots and global SQLite","https://kedge.dev/",138
"Show HN: What should the GUI for AI agents look like?","https://marbleos.com/demo",136
"Show HN: XY – A Fast, composable, GPU-accelerated interactive plotting library","https://github.com/reflex-dev/xy",136
"Fasttracker II clone in C using SDL 2","https://16-bits.org/ft2.php",135
"Atom is better than RSS, in ways that matter","https://chrismorgan.info/atom%3Erss",133
"AI poster wins Ohio State Fair contest","https://www.ohiostatefair.com/p/get-involved/arts/poster-contest",133
"Algorithms on billion-scale graph using 10GB RAM: I love DataFusion","https://semyonsinchenko.github.io/ssinchenko/post/datafusion-graphs-cc-2/",133
"Artificial Intelligence: Ars Notoria and the Promise of Instant Knowledge","https://publicdomainreview.org/essay/ars-notoria/",132
"Everyone is building LLM routers, we deprecated ours","https://manifest.build/blog/why-we-deprecated-our-llm-router/",131
"Linux on ESP32","https://github.com/GrieferPig/esp32-s31-linux",128
"Why don't people use formal methods? (2019)","https://www.hillelwayne.com/post/why-dont-people-use-formal-methods/",128
"Manual: •.,:;…!?·","https://type.today/en/journal/dots",127
"MCP 2026-07-28 Specification: transport going stateless","https://blog.modelcontextprotocol.io/posts/2026-07-28/",127
"Making Postgres queues scale","https://www.dbos.dev/blog/making-postgres-queues-scale",126
"How Do I Profile eBPF Code?","https://naveensrinivasan.com/posts/2026-07-22-how-do-i-profile-ebpf-code/",123
"Just because a game is on disc doesn't mean it will work in the future","https://arstechnica.com/gaming/2026/07/the-disc-is-not-the-game-physical-releases-increasingly-require-extra-downloads/",122
"Why DNA damage from smoking and UV rays cause cancer in some but not others","https://www.cam.ac.uk/research/news/study-reveals-why-dna-damage-from-smoking-and-uv-rays-may-cause-cancer-in-some-people-but-not-others",121
"Unraveling the mysteries of habit formation","https://www.kyoto-u.ac.jp/en/research-news/2026-07-28",120
"A Trampoline","https://dogdogfish.com/blog/2026/07/29/a-trampoline/",120
"Show HN: NixOS-DGX-Spark – Nix and NixOS on the DGX Spark","https://github.com/graham33/nixos-dgx-spark",118
"The mean means nothing: data visualization to debug a latency problem","https://fzakaria.com/2026/07/27/the-mean-means-nothing",114
"Moonshot’s Kimi uses 20k Nvidia chip cluster from Alibaba","https://www.bloomberg.com/news/articles/2026-07-31/moonshot-s-kimi-built-on-20-000-nvidia-chip-cluster-from-alibaba",113
"Rooting, firmware analysis and persistent credentials of TP-Link TL-841N","https://blog.juni-mp4.com/posts/42/rooting-the-tplink-tl841n-pt1/",111
"But can your calculator run Linux?","https://raymii.org/s/articles/But_can_your_calculator_run_Linux.html",110
"The myth of Snow Leopard","https://www.rubenerd.au/the-myth-of-snow-leopard/",109
"Read the novels and forget everything else","https://hedgehogreview.com/web-features/thr/posts/read-the-novels-and-forget-everything-else",109
"ASRock BC-250: Building the Budget Steam Machine","https://plug-world.com/posts/2026/asrock-bc250-the-budget-steam-machine/",109
"Authorize, don't authenticate","https://blog.marcua.net/2026/07/31/authorize-dont-authenticate.html",109
"Explorative modeling: Train on the best of K guesses","https://alexiglad.github.io/blog/2026/explorative_modeling/",108
"Apple engineer says he was fired after refusing to send cust. device IDs to AT&T","https://runtimewire.com/article/exclusive-apple-engineer-says-he-was-fired-after-refusing-to-send-customer-devic",105
"MkLinux and the pimped-out Apple Workgroup Server 9150","http://oldvcr.blogspot.com/2026/08/mklinux-and-pimped-out-apple-workgroup.html",103
"Solid Queue 1.6.0 now supports fiber workers","https://github.com/rails/solid_queue/releases/tag/v1.6.0",101
"GPT-5.6 vs. Claude Fable 5 for Physical AI, which performs best?","https://juliahub.com/blog/frontier-models-physical-ai-evaluation",100
"Rune 1.1: adds Python, an Emacs editor, a symbol index and is now free","https://rune.build/blog/rune-1-1-release",99
"Glyphs 4 – the leading Mac font editor","https://glyphsapp.com",98
"Memo-1: A 6502 computer built from scratch, using a Minitel as its terminal","https://github.com/MemoireMorte/Memo-1",98
"Where USB Memory Sticks are Born (2013)","https://www.bunniestudios.com/blog/2013/where-usb-memory-sticks-are-born/",97
"Deep-sea vehicles spot 'alien' sharks deep beneath the waves in the Pacific","https://www.science.org/content/article/deep-sea-vehicles-spot-alien-sharks-deep-beneath-waves-pacific#",96
"Show HN: BitBang – Reach machines behind NAT from a browser, no account","https://github.com/richlegrand/bitbang-cli",96
"Europe EV Sales BEVs Jump 50% & Reach 26% Market Share","https://cleantechnica.com/2026/08/02/europe-ev-sales-report-bevs-jump-50-reach-26-market-share/",95
"Show HN: Qwen Scribe – local transcription and dictation for Apple Silicon","https://github.com/VladUZH/qwen-scribe",94
"When random.bytes() runs but doesn't work","https://insider.btcpp.dev/p/when-randombytes-runs-but-doesnt",93
"CISA Alert: Water Sector PLC Targeting","https://censys.com/blog/cisa-alert-water-tower-plc-targeting/",93
"Cracking Windows Open: Porting RADV to Win32","https://www.collabora.com/news-and-blog/news-and-events/cracking-windows-open-porting-radv-to-win32.html",93
"Long Range Wi-Fi – Pushing 2.4 GHz Wi-Fi to the limits (2019)","https://www.phidgets.com/?view=articles&article=LongRangeWifi",91
"Disrupting supply chain attacks on NPM and GitHub Actions","https://github.blog/security/supply-chain-security/disrupting-supply-chain-attacks-on-npm-and-github-actions/",89
"VMs can't boot with Network Mode set to Bridged on Apple M5 Pro machines","https://github.com/utmapp/UTM/issues/7658",89
"Anti-fraud tools can't keep pace with robocall scammers","https://broadbandbreakfast.com/how-to-fight-back-against-fraudulent-robocalls/",88
"Show HN: Make your Framework 12 sound like a creaky door","https://github.com/ArcaEge/creakwork12",86
"G'mic 4.0: Squaring the Pixel, Easier","https://gmic.eu/gmic40/",86
"Using the railway network as a flatbed scanner [video]","https://media.ccc.de/v/emf2026-74-1-using-the-railway-network-as-a-flatbed-scanner",84
"Dario Amodei's stance on open weights is self-serving and short-sighted","https://janilowski.pl/en/blog/2026/amodei-memo/",82
"Nyctography: A substituton cypher by Lewis Carroll","https://en.wikipedia.org/wiki/Nyctography",81
"RFC 10015: Deprecating Obsolete Key Exchange Methods in TLS 1.2 and DTLS 1.2","https://www.rfc-editor.org/rfc/rfc10015.html",80
"Kuna: Decompiler Development in the Age of Coding Agents","https://noelo.org/blog/kuna-release/",80
"SpecForge – A Platform for Authoring Formal Specifications","https://docs.imiron.io/v/0.5.10/en/tour.html",80
"Launch HN: Prized (YC S26) – Let non-engineer staff build secure internal tools","https://prized.dev",77
"We discovered a new variant of Super Mario Bros","https://nintendowire.com/news/2026/07/29/we-discovered-a-new-super-mario-bros-variant/",77
"Show HN: Syncular – offline-first SQL sync with TypeScript and Rust cores","https://github.com/syncular/syncular",75
"Elena, a library for building Progressive Web Components","https://elenajs.com/",74
"OpenJDK Interim Policy on Generative AI","https://openjdk.org/legal/ai",74
"You can't solve computer use by ignoring the interface","https://steelmanlabs.com/blog/computer-use-is-far-from-solved",74
"AI migrated legacy COBOL programs to Java, bugs included","https://arxiv.org/abs/2607.28271",73
"Interview with Boris Cherny [video]","https://www.youtube.com/watch?v=qyPCVqFUyDo",73
"Solving poker in custom WebGPU kernels","https://phulin.me/blog/poker/",72
"Clockwise/Spiral Rule (1994)","https://c-faq.com/decl/spiral.anderson.html",72
"CosmosEscape: Taking over Every Database in Azure Cosmos DB","https://www.wiz.io/blog/cosmosescape-taking-over-every-database-in-azure-cosmos-db",72
"Attention Decode on AMD MI450 GPUs: A Gluon Kernel Optimization Guide","https://rocm.blogs.amd.com/software-tools-optimization/gluon-attention-decode-mi450/README.html",71
"Saber-toothed cats became inbred–and struggled to move–before they went extinct","https://www.science.org/content/article/saber-toothed-cats-became-inbred-and-struggled-move-they-went-extinct",69
"Pgtestdb's template cloning approach to testing is fast","https://brandur.org/fragments/pgtestdb",67
"Termixer (TUI DJ Mixer)","https://github.com/l00sed/termixer",66
"SDL_GPU minimal, single-header, high-performance 2D graphics painting library","https://github.com/n67094/sdl_gp",65
"Flock – Chilling Effects: Long Island's Emerging Open-Air Prison","https://www.11971.com/",64
"How much can you delegate to agents?","https://newsletter.posthog.com/p/agent-autonomy",64
"Demystifying DRAM Read Disturbance: RowHammer and RowPress Phenomena","https://arxiv.org/abs/2607.28233",63
"Boris Cherny on Trying to Get Claude Code to Rewrite the Claude App","https://daringfireball.net/linked/2026/08/02/cherny-claude-swift",62
"The AI Productivity Gap","https://bjorg.bjornroche.com/management/ai-productivity-gap/",61
"We accidentally built an LLVM compiler for Jax","https://iza.ac/posts/2026/07/accidental-llvm-compiler-for-jax/",61
"The first transatlantic telegraph cable was a bold, beautiful failure (2019)","https://spectrum.ieee.org/the-first-transatlantic-telegraph-cable-was-a-bold-beautiful-failure",61
"Carolina Cloud pays SOFR on unused prepaid credits","https://docs.carolinacloud.io/organizations/prepaid-interest/",61
"Recursive Filters: SMA, EMA, Low‑Pass, and a Tiny Kalman","https://www.staszewski.xyz/blog/recursive-filters/",60
"TinyNES Review – A Super Niche NES Console","https://blog.lon.tv/2023/02/05/tinynes-review-a-super-niche-nes-console/",59
"Nano Banana 2 removed from Google Earth","https://www.digitaldigging.org/p/nano-banana-2-removed-from-google",59
"Bitcoin cold-wallet attack spreads to 4,500 addresses as losses near $89M","https://www.coindesk.com/tech/2026/08/02/bitcoin-cold-wallet-attack-spreads-to-4-500-addresses-as-losses-near-usd89-million",58
"Man and the Computer by John G. Kemeny (1972 book by the co-creator of BASIC)","https://archive.org/details/mancomputerbyjoh0000john",58
"Kaisel – Routes as Values. Dart 3 Native Router for Flutter","https://kaisel.dev/",57
"The Burau representation of the braid group is faithful for n = 4","https://arxiv.org/abs/2607.05283",53
"IBM i (OS/400) the Database Operating System","https://osadmins.com/en/ibm-i-os-400-the-database-operating-system/",53
"A fresh look at CPU silent data corruption in modern data centers","https://cacm.acm.org/research/revisiting-cpu-silent-data-corruptions-in-modern-datacenters/",52
"Dr. Dobb's Journal (articles from 1988 – 2009)","https://jacobfilipp.com/thedoctor/",52
"EU rules on AI models become enforceable. What's going to change?","https://www.euronews.com/my-europe/2026/08/02/eu-rules-on-ai-models-become-enforceable-whats-going-to-change",52
"13 Models and 4 Agents on SWE Tasks: Go, Java, Python, Rust, TS","https://swe-rebench.com",51
"Google cancels AI Studio app after 800k preorders","https://twitter.com/GoogleAIStudio/status/2083274575769473092",49
"AI's real threat to jobs isn't job loss, it's lower paychecks, new research says","https://www.businessinsider.com/ai-could-lower-workers-pay-job-market-impact-2026-7",49
"AI Mania: From Tulips to Tokens","https://seanhelvey.com/tools-and-their-tools/",49
"Dark Hours","https://darkhours.io",48
"We shall dwell amidst wonder and glory for ever: On weird fiction","https://clereviewofbooks.com/we-shall-dwell-amidst-wonder-and-glory-for-ever-on-weird-fiction/",47
"How China Keeps Tabs on Foreigners","https://www.nytimes.com/2026/08/02/world/asia/china-surveillance-foreigners-database.html",46
"Mathematics Without Mathematicians","https://borretti.me/article/mathematics-without-mathematicians",45
"German carmakers flood jobs market with managers after wielding axe","https://www.ft.com/content/e345d51f-11f7-4d4d-8f09-86dd3a225597",44
"Show HN: Slope remade in HTML5 to load instantly on any browser, any device","https://hurtle.site/",42
"Less Coffee, Better Sleep","https://www.marginalia.nu/log/a_109_sleep2/",41
"The Prospects for 128 Bit Processors ( John Mashey SGI 1995)","https://yarchive.net/comp/128bit.html",41
"Sharing an X11 Server Across Hosts with FamilyWild","https://dobrowolski.dev/article/sharing-an-x-server-across-hosts-with-familywild/",41
"Predictive Speculative KV Replication for Bursty LLM Inference","https://jwlabs.vercel.app/post/biting-the-bullet",41
"The Shape of Things to Come","https://yegge.ai/essays/the-shape-of-things-to-come/",40
"Paging Through a Parquet File in DuckDB: File_row_number or Offset?","https://rusty.today/blog/paging-parquet-duckdb-file-row-number-vs-offset/",40
"RFC 9851: TLS 1.2 is in Feature Freeze","https://www.rfc-editor.org/rfc/rfc9851.html",38
"I Learned to Stop Worrying and Love the Mask","https://dispatchesfromtheautismwars.substack.com/p/how-i-learned-to-stop-worrying-and",36
"Impro is a handbook for running a cult","https://www.seangoedecke.com/impro/",36
"Why ugly buildings create NIMBYism","https://www.worksinprogress.news/p/why-ugly-buildings-create-nimbyism",36
"Show HN: Katharos Functional programming and CSP-style concurrency for Python","https://github.com/kamalfarahani/katharos",35
"The Rise of Million-Dollar Companies with Just One Employee","https://www.wsj.com/tech/ai/the-rise-of-million-dollar-companies-with-just-one-employee-f36a77c1",35
"RFK Jr tells US families to vaccinate children against measles amid outbreak","https://www.theguardian.com/us-news/2026/aug/02/rfk-jr-measles-vaccination",34
"GPUs could explode to multiple TB with new storage-inspired memory tech","https://www.theregister.com/storage/2026/07/30/gpus-could-explode-to-multiple-tb-with-new-storage-inspired-memory-tech/5281363",34
"Just brute force your embeddings","https://softwaredoug.com/blog/2026/07/29/just-brute-force-embeddings",34
"Astro Loop","https://pubdeer.com/",33
"The House of Ellison Is on the Brink","https://www.notesfromthecircus.com/p/the-house-of-ellison-is-on-the-brink",32
"Online Friends Are Real Friends","https://toska.bearblog.dev/re-online-friends-are-real-friends/",32
"Sizeof is surprisingly difficult to parse in C","https://sebsite.pw/w/20260802-sizeof.html",31
"AI opens new era in cognitive studies of wild primates","https://news.emory.edu/features/2026/07/ai-opens-new-era-cognitive-studies-wild-primates",31
"Let the machines in","https://blog.semenzin.com/let-the-machines-in/",30
"MPs demand answers on Fujitsu's inclusion in lucrative frameworks","https://www.computerweekly.com/news/366646721/MPs-demand-answers-on-Fujitsus-inclusion-in-lucrative-frameworks",28
"Kubeside – a Kubernetes client that shows your app, not your cluster","https://github.com/dynaum/kubeside",28
"Show HN: How to build and self-host a code review agent","https://www.trytilde.ai/blog/how-to-build-code-review-agent",28
"AT&T CEO Says He Can't Deploy Robocall Blockers Without FCC Approval. He's Wrong (2016)","https://web.archive.org/web/20160602030339/http://consumerist.com/2016/06/01/att-ceo-says-he-cant-deploy-robocall-blockers-without-fcc-approval-hes-wrong/",27
"A simple clustering algorithm for lists","https://cassidoo.co/post/clustering-tiles/",25
"OpenAI’s amazing — but vastly oversold — new model Astra","https://garymarcus.substack.com/p/openais-amazing-but-vastly-oversold",24
"Show HN: Logan Basic v2.1 - An online BASIC interpreter.","https://sinusoft.com/loganbasic/",24
"If technology got better, why did everything get worse?","https://www.sammystraus.com/#if-technology-got-better-why-did-everything-get-worse",24
"Trump Crypto Tie-Up Fueled Family Windfall, Investor Losses","https://www.bloomberg.com/news/articles/2026-07-30/how-a-trump-crypto-deal-enriched-the-family-while-investors-lost",24
"Trump Crypto Tie-Up Fueled Family Windfall, Investor Losses","https://www.bloomberg.com/news/articles/2026-07-30/how-a-trump-crypto-deal-enriched-the-family-while-investors-lost",24
"Cro – elegant reactive services in Raku","https://cro.raku.org/",22
"P[drive failure]: how reliable is your NAS?","https://khz.ac/low-voltage/drive-failure.html",22
"OpenAI serves more than one billion active users","https://openai.com/index/building-abundant-intelligence/",22
"Why are all the amounts values negative?","https://bankstatementconverter.com/blog/posts/2026-08-02-why-are-all-amounts-negative/",21
"Things I would have done differently (consulting)","https://www.revsys.com/tidbits/things-i-would-have-done-differently/",21
"Adding Go's Defer to the TypeScript Compiler","https://healeycodes.com/adding-defer-to-the-typescript-compiler",20
"Amazon completes $50B investment in OpenAI","https://www.ft.com/content/8ae9e6e4-a53c-44da-8e7d-c9d81f0df4b9",20
"Having fun with oh my pi, DeepSeek-V4-Flash, GPT-5.6 Luna and Antigravity CLI","https://flashblaze.xyz/posts/having-fun-with-omp-deepseek-luna-and-agy/",20
"Ask HN: Anyone still do work on Intel Macs?","item?id=49139703",20
"Dead Software Walking: The ongoing evolution of relayd(8) and httpd(8)","https://rsadowski.de/posts/2026/dead-software-walking-relayd-and-httpd/",20
"Show HN: MicroCodex Coding Agent – OpenAI/codex reimplemented in C++ <1MB binary","https://github.com/paoloanzn/microcodex",19
"Sony BMG copy protection rootkit scandal from 2005","https://en.wikipedia.org/wiki/Sony_BMG_copy_protection_rootkit_scandal",18
