title,link,score
"FastCGI: 30 years old and still the better protocol for reverse proxies","https://www.agwa.name/blog/post/fastcgi_is_the_better_protocol_for_reverse_proxies",422
"ASML became the chokepoint for cutting-edge chips","https://worksinprogress.co/issue/the-worlds-most-complex-machine/",413
"AI uses less water than the public thinks","https://californiawaterblog.com/2026/04/26/ai-water-use-distractions-and-lessons-for-california/",406
"New statue in London, attributed to Banksy, of a suited man, blinded by a flag","https://www.smithsonianmag.com/smart-news/attributed-to-banksy-a-new-statue-of-a-suited-man-blinded-by-a-flag-and-walking-off-a-ledge-appeared-in-central-london-180988662/",403
"Grok 4.3","https://docs.x.ai/developers/models/grok-4.3",399
"OpenAI’s o1 correctly diagnosed 67% of ER patients vs. 50-55% by triage doctors","https://www.theguardian.com/technology/2026/apr/30/ai-outperforms-doctors-in-harvard-trial-of-emergency-triage-diagnoses",397
"Show HN: OSS Agent I built topped the TerminalBench on Gemini-3-flash-preview","https://github.com/dirac-run/dirac",392
"GTFOBins","https://gtfobins.org/",388
"VibeVoice: Open-source frontier voice AI","https://github.com/microsoft/VibeVoice",386
"OpenTrafficMap","https://opentrafficmap.org/",386
"BYOMesh – New LoRa mesh radio offers 100x the bandwidth","https://partyon.xyz/@nullagent/116499715071759135",376
"Artemis II Photo Timeline","https://artemistimeline.com/#artemis-ii-walkout-nhq202604010003",366
"Kimi K2.6 just beat Claude, GPT-5.5, and Gemini in a coding challenge","https://thinkpol.ca/2026/04/30/an-open-weights-chinese-model-just-beat-claude-gpt-5-5-and-gemini-in-a-programming-challenge/",362
"Quarkdown – Markdown with Superpowers","https://quarkdown.com/",358
"You can beat the binary search","https://lemire.me/blog/2026/04/27/you-can-beat-the-binary-search/",357
"A desktop made for one","https://isene.org/2026/05/Audience-of-One.html",345
"I built a Game Boy emulator in F#","https://nickkossolapov.github.io/fame-boy/building-a-game-boy-emulator-in-fsharp/",344
"Denuvo has been cracked in all single-player games it previously protected","https://www.tomshardware.com/video-games/pc-gaming/denuvo-has-been-bypassed-in-all-single-player-games-it-previously-protected-2k-games-and-denuvo-reportedly-retaliate-with-mandatory-14-day-online-checks",343
"SWE-bench Verified no longer measures frontier coding capabilities","https://openai.com/index/why-we-no-longer-evaluate-swe-bench-verified/",343
"Why TUIs are back","https://wiki.alcidesfonseca.com/blog/why-tuis-are-back/",342
"Craig Venter has died","https://www.jcvi.org/media-center/j-craig-venter-genomics-pioneer-and-founder-jcvi-and-diploid-genomics-inc-dies-79",341
"Let's Buy Spirit Air","https://letsbuyspiritair.com/",339
"Maryland becomes first state to ban surveillance pricing in grocery stores","https://www.theguardian.com/technology/2026/apr/29/maryland-grocery-stores-ban-surveillance-pricing",337
"AI Self-preferencing in Algorithmic Hiring: Empirical Evidence and Insights","https://arxiv.org/abs/2509.00462",329
"Granite 4.1: IBM's 8B Model Matching 32B MoE","https://firethering.com/granite-4-1-ibm-open-source-model-family/",324
"California to begin ticketing driverless cars that violate traffic laws","https://www.bbc.com/news/articles/clypjx3rg2go",318
"GitHub Copilot code review will start consuming GitHub Actions minutes","https://github.blog/changelog/2026-04-27-github-copilot-code-review-will-start-consuming-github-actions-minutes-on-june-1-2026/",312
"An open-source stethoscope that costs between $2.5 and $5 to produce","https://github.com/GliaX/Stethoscope",305
"GCC 16 has been released","https://gcc.gnu.org/gcc-16/changes.html",305
"I aggregated 28 US Government auction sites into one search","https://bidprowl.com",301
"Claude.ai unavailable and elevated errors on the API","https://status.claude.com/incidents/9l93x2ht4s5w",297
"Ask HN: Who is hiring? (May 2026)","item?id=47975571",291
"Spotify adds 'Verified' badges to distinguish human artists from AI","https://www.bbc.com/news/articles/c5yerr4m1yno",284
"Neanderthals ran 'fat factories' 125k years ago (2025)","https://www.universiteitleiden.nl/en/news/2025/07/neanderthals-ran-fat-factories-125000-years-ago",282
"Tesla owner won $10k in court for Tesla's FSD lies. Tesla is still fighting him","https://electrek.co/2026/05/02/this-tesla-owner-won-10k-in-court-for-teslas-fsd-lies-tesla-is-still-fighting-him/",276
"I have officially retired from Emacs","https://nullprogram.com/blog/2026/04/26/",274
"How fast is a macOS VM, and how small could it be?","https://eclecticlight.co/2026/05/02/how-fast-is-a-macos-vm-and-how-small-could-it-be/",273
"America's Expanding Domestic Surveillance","https://www.wsj.com/articles/americas-expanding-domestic-surveillance-08b73187",268
"Specsmaxxing – On overcoming AI psychosis, and why I write specs in YAML","https://acai.sh/blog/specsmaxxing",267
"Drone pilot makes US rescind no-fly zones around unmarked, moving ICE vehicles","https://arstechnica.com/gadgets/2026/04/no-fly-zones-around-moving-ice-vehicles-this-drone-pilot-fought-back-and-won/",267
"Your website is not for you","https://websmith.studio/blog/your-website-is-not-for-you/",262
"Reverse Engineering SimTower","https://phulin.me/blog/simtower",257
"US Supreme Court reviews police use of cell location data","https://www.nytimes.com/2026/04/27/us/politics/supreme-court-cell-data-geofence.html",257
"Using the internet like it's 1999","https://joshblais.com/blog/using-the-internet-like-its-1999/",256
"An open letter asking NHS England to keep its code open","https://keepthingsopen.com",254
"Southwest Headquarters Tour","https://katherinemichel.github.io/blog/travel/southwest-headquarters-tour-2026.html",253
"Apocalypse Early Warning System","https://ews.kylemcdonald.net/",253
"FDA approves first gene therapy for treatment of genetic hearing loss","https://www.fda.gov/news-events/press-announcements/fda-approves-first-ever-gene-therapy-treatment-genetic-hearing-loss-under-national-priority-voucher",253
"The quiet resurgence of RF engineering","https://atempleton.bearblog.dev/quiet-resurgence-of-rf-engineering/",252
"GitHub Actions is the weakest link","https://nesbitt.io/2026/04/28/github-actions-is-the-weakest-link.html",251
"Roblox shares plummet 18% as child safety measures weigh on bookings","https://www.cnbc.com/2026/05/01/roblox-rblx-stock-child-safety-earnings.html",247
"Butterflies are in decline across North America, a look at the Western Monarch","https://www.smithsonianmag.com/science-nature/butterflies-are-in-dramatic-decline-across-north-america-a-close-look-at-the-western-monarch-shows-why-180988582/",246
"Inventions for battery reuse and recycling increase seven-fold in last decade","https://www.epo.org/en/news-events/news/inventions-battery-reuse-and-recycling-increase-more-seven-fold-last-decade",241
"Credit cards are vulnerable to brute force kind attacks","https://metin.nextc.org/posts/Credit_Cards_Are_Vulnerable_To_Brute_Force_Kind_Attacks.html",239
"Using “underdrawings” for accurate text and numbers","https://samcollins.blog/underdrawings/",236
"I won a championship that doesn't exist","https://ron.stoner.com/How_I_Won_a_Championship_That_Doesnt_Exist/",232
"10Gb/s Ethernet: what I did to get it working in my home","https://www.gilesthomas.com/2026/04/10g-ethernet-what-i-did",231
"Job Postings for Software Engineers Are Rapidly Rising","https://www.citadelsecurities.com/news-and-insights/2026-global-intelligence-crisis/",231
"The text mode lie: why modern TUIs are a nightmare for accessibility","https://xogium.me/the-text-mode-lie-why-modern-tuis-are-a-nightmare-for-accessibility",230
"Honker – Durable queues, streams, pub/sub, and cron scheduler in a SQLite file","https://honker.dev/",225
"Maryland to ban A.I.-driven price increases in grocery stores","https://www.nytimes.com/2026/05/01/business/surveillance-pricing-groceries-maryland.html",224
"New mechanical panoramic film camera from Jeff Bridges","https://wideluxx.com",223
"Open Design: Use Your Coding Agent as a Design Engine","https://github.com/nexu-io/open-design",222
"Maladaptive Frugality","https://herbertlui.net/maladaptive-frugality/",222
"Mo RAM, Mo Problems (2025)","https://fabiensanglard.net/curse/",222
"For thirty years I programmed with Phish on, every day","https://christophermeiklejohn.com/ai/personal/phish/flow/agents/2026/05/03/rift.html",218
"New copy of earliest poem in English, written 1,3k years ago, discovered in Rome","https://www.tcd.ie/news_events/articles/2026/caedmons-hymn-discovery/",216
"Utah to hold websites liable for users who mask their location with VPNs","https://www.tomshardware.com/software/vpn/utah-becomes-first-us-state-to-target-vpn-use-with-age-verification-law",216
"Biology is a Burrito: A text- and visual-based journey through a living cell","https://burrito.bio/essays/biology-is-a-burrito",214
"Canonical/Ubuntu have been under DDoS","https://status.canonical.com/#/incident/KNms6QK9ewuzz-7xUsPsNylV20jEt5kyKsd8A-3ptQEHpOd8VQ40ZQs-KD81fboQXeGZB94okNHdHBGlCv58Sw==",211
"The smelly baby problem","https://www.worksinprogress.news/p/how-disposable-diapers-conquered",210
"Why are there both TMP and TEMP environment variables? (2015)","https://devblogs.microsoft.com/oldnewthing/20150417-00/?p=44213",208
"The X-Files has made me nostalgic for a time I never experienced","https://midnightmurmurations.substack.com/p/the-x-files-has-made-me-nostalgic",207
"Mike: open-source legal AI","https://mikeoss.com/",206
"OpenWarp","https://openwarp.zerx.dev",206
"Full-Text Search with DuckDB","https://peterdohertys.website/blog-posts/full-text-search-w-duckdb.html",204
"I'm Peter Roberts, immigration attorney who does work for YC and startups. AMA","item?id=47975676",203
"Pgrx: Build Postgres Extensions with Rust","https://github.com/pgcentralfoundation/pgrx",202
"Alignment whack-a-mole: Finetuning activates recall of copyrighted books in LLMs","https://github.com/cauchy221/Alignment-Whack-a-Mole-Code",200
"Three men are facing charges in Toronto SMS Blaster arrests","https://www.tps.ca/media-centre/stories/unprecedented-sms-blaster-arrests/",200
"Intel Arc Pro B70 Review","https://www.pugetsystems.com/labs/articles/intel-arc-pro-b70-review/",199
"Martin Galway's music source files from 1980's Commodore 64 games","https://github.com/MartinGalway/C64_music",198
"Functional programmers need to take a look at Zig","https://pure-systems.org/posts/2026-04-29-functional-programmers-need-to-take-a-look-at-zig.html",192
"Vercel’s pricing page","https://theupsellgame.com/",191
"Lib0xc: A set of C standard library-adjacent APIs for safer systems programming","https://github.com/microsoft/lib0xc",190
"Does Postgres Scale?","https://www.dbos.dev/blog/benchmarking-workflow-execution-scalability-on-postgres",188
"Open source does not imply open community","https://blog.feld.me/posts/2026/04/open-source-does-not-imply-open-community/",185
"Open source memory layer so any AI agent can do what Claude.ai and ChatGPT do","https://alash3al.github.io/stash?_v01",185
"WASM is not quite a stack machine","https://purplesyringa.moe/blog/wasm-is-not-quite-a-stack-machine/",182
"A network smuggling Starlink tech into Iran to beat internet blackout","https://www.bbc.com/news/articles/cvgzk91leweo",181
"Discret 11, the French TV encryption of the 80s (2020)","https://fabiensanglard.net/discret11/",181
"Barman – Backup and Recovery Manager for PostgreSQL","https://github.com/EnterpriseDB/barman",180
"Dotcl: Common Lisp Implementation on .NET","https://github.com/dotcl/dotcl",177
"Interview with Bob Odenkirk","https://www.nytimes.com/2026/04/25/magazine/bob-odenkirk-interview.html",177
"The 'Hidden' Costs of Great Abstractions","https://jdgr.net/the-hidden-costs-of-great-abstractions",171
"The agent harness belongs outside the sandbox","https://www.mendral.com/blog/agent-harness-belongs-outside-sandbox",170
"When the cheap one is the cool one","https://arun.is/blog/cheap-cool/",170
"Eka’s robotic claw feels like we're approaching a ChatGPT moment","https://www.wired.com/story/when-robots-have-their-chatgpt-moment-remember-these-pincers/",168
"Understand Anything","https://github.com/Lum1104/Understand-Anything",166
"Quirks of Human Anatomy","https://www.sdbonline.org/sites/fly/lewheldquirk/figlegq6.htm",166
"Security through obscurity is not bad","https://mobeigi.com/blog/security/security-through-obscurity-is-not-bad/",165
"GitHub – DOS 1.0: Transcription of Tim Paterson's DOS Printouts","https://github.com/DOS-History/Paterson-Listings",162
"AWS stops billing Middle East cloud customers as repairs to war damage drag on","https://arstechnica.com/gadgets/2026/05/amazon-stuck-with-months-of-repairs-after-drone-strikes-on-data-centers/",161
"Behavioral timescale synaptic plasticity rewires the brain after an experience","https://www.quantamagazine.org/a-new-type-of-neuroplasticity-rewires-the-brain-after-a-single-experience-20260424/",161
"Can You Find the Comet?","https://apod.nasa.gov/apod/ap260427.html",160
"HardenedBSD Is Now Officially on Radicle","https://hardenedbsd.org/article/shawn-webb/2026-04-26/hardenedbsd-officially-radicle",160
"GPT‑5.5 Bio Bug Bounty","https://openai.com/index/gpt-5-5-bio-bug-bounty/",160
"American Dads Became the Parents Their Fathers Never Were","https://www.derekthompson.org/p/why-do-richer-dads-spend-more-time",158
"200 Journalists Applaud the Internet Archive's Role in Preserving Public Record","https://www.savethearchive.com/journalists/",158
"CPanel and WHM Authentication Bypass – CVE-2026-41940","https://labs.watchtowr.com/the-internet-is-falling-down-falling-down-falling-down-cpanel-whm-authentication-bypass-cve-2026-41940/",157
"I accidentally made law enforcement shut down their fake honeypot","https://lina.sh/blog/ddos-honeypot",157
"The USB Situation","https://randsinrepose.com/archives/the-usb-situation/",154
"Claude for Creative Work","https://www.anthropic.com/news/claude-for-creative-work",154
"US–Indian space mission maps extreme subsidence in Mexico City","https://phys.org/news/2026-04-usindian-space-mission-extreme-subsidence.html",153
"Bad Connection: Global telecom exploitation by covert surveillance actors","https://citizenlab.ca/research/uncovering-global-telecom-exploitation-by-covert-surveillance-actors/",153
"Embedded Rust or C firmware? Lessons from an industrial microcontroller use case","https://arxiv.org/abs/2604.25679",153
"Whohas – Command-line utility for cross-distro, cross-repository package search","https://github.com/whohas/whohas",153
"Running Adobe's 1991 PostScript Interpreter in the Browser","https://www.pagetable.com/?p=1854",152
"Hokusai and Tesselations","https://dl.ndl.go.jp/pid/1899550/1/11/",151
"Show HN: State of the Art of Coding Models, According to Hacker News Commenters","https://hnup.date/hn-sota",150
"The Visible Zorker: Zork 1","https://eblong.com/infocom/visi/zork1/",149
"A Primer on Bézier Curves – So What Makes a Bézier Curve?","https://pomax.github.io/bezierinfo/",147
"DataCenter.FM – background noise app featuring the sound of the AI bubble","https://datacenter.fm/",147
"CJIT: C, Just in Time","https://dyne.org/cjit/",147
"A web-based RDP client built with Go WebAssembly and grdp","https://github.com/nakagami/grdpwasm",145
"I Got Sick of Remembering Port Numbers","https://gregraiz.com/blog/local-vibe/",143
"Ramp's Sheets AI Exfiltrates Financials","https://www.promptarmor.com/resources/ramps-sheets-ai-exfiltrates-financials",143
"Dear friend, you have built a Kubernetes (2024)","https://www.macchaffee.com/blog/2024/you-have-built-a-kubernetes/",143
"Ask HN: Who wants to be hired? (May 2026)","item?id=47975570",141
"Uber wants to turn its drivers into a sensor grid for self-driving companies","https://techcrunch.com/2026/05/01/uber-wants-to-turn-its-millions-of-drivers-into-a-sensor-grid-for-self-driving-companies/",140
"How to Build the Future: Demis Hassabis [video]","https://www.youtube.com/watch?v=JNyuX1zoOgU",140
"To Restore an Island Paradise, Add Fungi","https://e360.yale.edu/digest/atoll-islands-sea-level-rise-fungi",138
"Advanced Quantization Algorithm for LLMs","https://github.com/intel/auto-round",137
"Clojurists Together – Q2 2026 Open Source Funding Announcement","https://www.clojuriststogether.org/news/q2-2026-funding-announcement/",135
"Deep under Antarctic ice, a long-predicted cosmic whisper breaks through","https://phys.org/news/2026-04-deep-antarctic-ice-cosmic-strange.html",134
"If I could make my own GitHub","https://matduggan.com/if-i-could-make-my-own-github/",133
"Withnail's Coat and I","https://ontherow.substack.com/p/withnails-coat-and-i",133
"A report on burnout in open source software communities (2025) [pdf]","https://mirandaheath.website/static/oss_burnout_report_mh_25.pdf",132
"Softmax, can you derive the Jacobian? And should you care?","https://idlemachines.co.uk/essays/softmax",131
"Ubuntu servers taken offline by "sustained, cross-border attack"","https://arstechnica.com/security/2026/05/ubuntu-infrastructure-has-been-down-for-more-than-a-day/",129
"Show HN: Pollen – distributed WASM runtime, no control plane, single binary","https://github.com/sambigeara/pollen",128
"Humanoid Robot Actuators","https://www.firgelli.com/pages/humanoid-robot-actuators",127
"London to Calcutta by Bus (2022)","https://www.amusingplanet.com/2022/08/london-to-calcutta-by-bus.html",127
"Show HN: Utilyze – an open source GPU monitoring tool more accurate than nvtop","https://www.systalyze.com/utilyze",127
"Creating a Color Palette from an Image","https://amandahinton.com/blog/creating-a-color-palette-from-an-image",126
"Show HN: A terminal spreadsheet editor with Vim keybindings","https://github.com/garritfra/cell",126
"Show HN: GhostBox – Borrow a disposable little machine from the Global Free Tier","https://www.ghost.charity/",126
"What can we gain by losing infinity?","https://www.quantamagazine.org/what-can-we-gain-by-losing-infinity-20260429/",124
"Sally McKee, who coined the term "the memory wall", has died","https://www.online-tribute.com/SallyMcKee",124
"Virtualisation on Apple Silicon Macs is different","https://eclecticlight.co/2026/04/29/virtualisation-on-apple-silicon-macs-is-different/",124
"Investors pile into clean energy as Iran war drives push for energy security","https://www.ft.com/content/9921f2b5-c910-4cec-a50f-cad453935a1a",122
"A more efficient implementation of Shor's algorithm","https://lwn.net/Articles/1066156/",120
"A physics engine with incremental rollback for multiplayer games","https://easel.games/blog/2026-rollback-physics",118
"Ask HN: Is the Job Market Actually Bad?","item?id=47988268",117
"Agentic AI systems violate the implicit assumptions of database design","https://arpitbhayani.me/blogs/defensive-databases/",115
"Text-to-CAD","https://github.com/earthtojake/text-to-cad",114
"Refusal in Language Models Is Mediated by a Single Direction","https://arxiv.org/abs/2406.11717",114
"Zugzwang","https://en.wikipedia.org/wiki/Zugzwang",112
"Unsigned sizes: A five year mistake","https://c3-lang.org/blog/unsigned-sizes-a-five-year-mistake/",111
"The Church Rock Uranium Mill Spill","https://en.wikipedia.org/wiki/Church_Rock_uranium_mill_spill",111
"Show HN: DAC – open-source dashboard as code tool for agents and humans","https://github.com/bruin-data/dac",110
"K3k: Kubernetes in Kubernetes","https://github.com/rancher/k3k",110
"Little magazines are back","https://wsjfreeexpression.substack.com/p/little-magazines-are-back",109
"Whimsical Animations Course Open House","https://courses.joshwcomeau.com/wham/open-house/00-introduction",109
"Snowball Earth may hide a far stranger climate cycle than anyone expected","https://sciencex.com/news/2026-04-snowball-earth-stranger-climate.html",109
"An unknown Sega Saturn project has come to light after 29 years","https://32bits.substack.com/p/under-the-microscope-pyramid-unreleased",109
"Integrated by Design","https://vivianvoss.net/blog/integrated-by-design-launch",109
"Tar Files Created on macOS Display Errors When Extracting on Linux (2024)","https://aruljohn.com/blog/macos-created-tar-files-linux-errors/",106
"Show HN: Perfect Bluetooth MIDI for Windows","item?id=47972888",105
"Care homes and hotels in Japan shut as expansion strategy unravels","https://www.newsonjapan.com/article/149075.php",104
"Windows API is Successful Cross-Platform API (2024)","https://retrocoding.net/windows-api-is-successful-cross-platform-api",104
"Monad Tutorials Timeline","https://wiki.haskell.org/Monad_tutorials_timeline",104
"A 1960s art school experiment that redefined creativity","https://thereader.mitpress.mit.edu/the-1960s-art-school-experiment-that-redefined-creativity/",104
"A statement about why RightsCon 2026 will not take place in Zambia","https://www.rightscon.org/rc26-statement/",104
"Flue is a TypeScript framework for building the next generation of agents","https://flueframework.com/",102
"Consequences of passing too few register parameters to a C function","https://devblogs.microsoft.com/oldnewthing/20260427-00/?p=112271",97
"Show HN: Agent-desktop – Native desktop automation CLI for AI agents","https://github.com/lahfir/agent-desktop",97
"Apple reports second quarter results","https://www.apple.com/newsroom/2026/04/apple-reports-second-quarter-results/",96
"Running Bare-Metal Rust Alongside ESP-IDF on the ESP32-S3's Second Core","https://tingouw.com/blog/embedded/esp32/run_rust_on_app_core",96
"Introduction to Atom","https://validator.w3.org/feed/docs/atom.html",95
"Show HN: Adblock-rust Manager – Firefox extension to enable the Brave ad blocker","https://github.com/electricant/adblock-rust-manager",95
"Modern C++ Programming: Busato","https://github.com/federico-busato/Modern-CPP-Programming",94
"Show HN: AI CAD Harness","https://fusion.adam.new/install",94
"Joby kicks off NYC electric air taxi demos with historic JFK flight","https://www.flyingmag.com/joby-nyc-electric-air-taxi-jfk-airport/",92
"Postgres's lateral joins allow for quite the good eDSL","https://bensimms.moe/postgres-lateral-makes-quite-a-good-dsl/",92
"At Protocol: Building the Social Internet","https://atproto.com/",92
"Discovering hard disk physical geometry through microbenchmarking (2019)","https://blog.stuffedcow.net/2019/09/hard-disk-geometry-microbenchmarking/",90
"Show HN: Pu.sh – a full coding-agent harness in 400 lines of shell","https://pu.dev/",90
"Apple CMF (Color-Matching Functions) 2026","https://www.lttlabs.com/articles/2026/04/11/apple-studio-display-xdr-display-testing-results",90
"NHS goes to war against open source","https://shkspr.mobi/blog/2026/05/nhs-goes-to-war-against-open-source/",90
"My Stratum-0 Atomic Clock","https://coverclock.blogspot.com/2017/05/my-stratum-0-atomic-clock_9.html",88
"A Guide to CubeSat Mission and Bus Design","https://pressbooks-dev.oer.hawaii.edu/epet302/",87
"Exposing Floating Point – Bartosz Ciechanowski (2019)","https://ciechanow.ski/exposing-floating-point/",87
""Parse, don't validate" through the years with C++","https://derekrodriguez.dev/parse-dont-validate-through-the-years-with-c-/",86
"Waymo Drives Off with South Bay Man's Luggage","https://sfist.com/2026/05/01/waymo-drives-off-with-south-bay-mans-luggage-after-trunk-fails-to-open/",86
"Spirit Airlines canceled all flights and is going out of business","https://www.cnn.com/2026/05/02/business/spirit-to-halt-all-flights",84
"Voice-AI-for-Beginners – A curated learning path for developers","https://github.com/mahimairaja/voiceai",83
"Tell HN: An update from the new Tindie team","item?id=47945522",83
"GameStop Preparing Offer for eBay","https://www.wsj.com/business/deals/gamestop-preparing-offer-for-ebay-1678e6de",83
"Systemd-manager-TUI: A TUI application for managing systemd services","https://github.com/Matheus-git/systemd-manager-tui",81
"Bitmap and tilemap generation from a single example","https://github.com/mxgmn/WaveFunctionCollapse",80
"Largest Digital Human Rights Conference Suddenly Canceled","https://www.404media.co/rightscon-human-rights-conference-suddenly-postponed/",80
"Artemis II fault tolerance","https://alearningaday.blog/2026/05/01/artemis-ii-fault-tolerance/",79
"AI, Intimacy, and the Data You Never Meant to Share","https://fshot.org/techzone/the-algorithm-knows.php",77
"Recovering files from beyond the grave using PhotoRec","https://lost-number.bearblog.dev/recovering-files-from-beyond-the-grave-using-photorec/",77
"Follow-up to Carrot disclosure: Forgejo","https://dustri.org/b/follow-up-to-carrot-disclosure-forgejo.html",76
"Because it doesn't have to","https://blog.computationalcomplexity.org/2026/04/because-it-doesnt-have-to.html",75
"The Claude Delusion: Richard Dawkins believes his AI chatbot is conscious","https://www.dailygrail.com/2026/05/the-claude-delusion-richard-dawkins-believes-his-female-ai-chatbot-is-conscious/",75
"The Oscars just banned AI from winning acting and writing awards","https://gizmodo.com/the-oscars-just-banned-ai-from-winning-acting-and-writing-awards-2000753740",74
"Welcome to Hell Developer","https://noahclements.com/Wahoo-Bolt-Hidden-Debug-Mode/",73
"Voice Modems","https://computer.rip/2026-04-26-voice-modems.html",73
"The Abstraction Fallacy: Why AI can simulate but not instantiate consciousness","https://deepmind.google/research/publications/231971/",72
"Warm Burnout: editor and terminal color scheme","https://warmburnout.com/",71
"Breaking up with WordPress after two decades","https://yusufaytas.com/breaking-up-with-wordpress-after-two-decades",69
"A Letter from Dijkstra on APL (1982)","https://www.jsoftware.com/papers/Dijkstra_Letter.htm",69
"Show HN: Mljar Studio – local AI data analyst that saves analysis as notebooks","https://mljar.com/",68
"Show HN: Site Mogging","https://sitemogging.com",68
"Our agent found a bug with WireGuard in Google Kubernetes Engine","https://lovable.dev/blog/hunting-networking-bugs-in-kubernetes",68
"Canonical Under Attack","https://status.canonical.com",67
"Show HN: Piruetas – A self-hosted diary app I built for my girlfriend","https://piruet.app",66
"Improving ICU handovers by learning from Scuderia Ferrari F1 team","https://healthmanagement.org/c/icu/IssueArticle/improving-handovers-by-learning-from-scuderia-ferrari",66
