title,link,score
"Getting forked by Microsoft","https://philiplaine.com/posts/getting-forked-by-microsoft/",1821
"How a 20 year old bug in GTA San Andreas surfaced in Windows 11 24H2","https://cookieplmonster.github.io/2025/04/23/gta-san-andreas-win11-24h2-bug/",1331
"You wouldn't steal a font","https://fedi.rib.gay/notes/a6xqityngfubsz0f",1327
"Gemini 2.5 Flash","https://developers.googleblog.com/en/start-building-with-gemini-25-flash/",1069
"DOGE worker’s code supports NLRB whistleblower","https://krebsonsecurity.com/2025/04/doge-workers-code-supports-nlrb-whistleblower/",970
"Pope Francis has died","https://www.reuters.com/world/pope-francis-has-died-vatican-says-video-statement-2025-04-21/",902
"Show HN: I built an AI that turns GitHub codebases into easy tutorials","https://github.com/The-Pocket/Tutorial-Codebase-Knowledge",884
"Google is illegally monopolizing online advertising tech, judge rules","https://www.nytimes.com/2025/04/17/technology/google-ad-tech-antitrust-ruling.html",863
"Careless People","https://pluralistic.net/2025/04/23/zuckerstreisand/#zdgaf",844
"America underestimates the difficulty of bringing manufacturing back","https://www.molsonhart.com/blog/america-underestimates-the-difficulty-of-bringing-manufacturing-back",835
"AI Horseless Carriages","https://koomen.dev/essays/horseless-carriages/",796
"How to win an argument with a toddler","https://seths.blog/2025/04/how-to-win-an-argument-with-a-toddler/",727
"4chan Sharty Hack And Janitor Email Leak","https://knowyourmeme.com/memes/events/april-2025-4chan-sharty-hack-and-janitor-email-leak",710
"Which year: guess which year each photo was taken","https://whichyr.com/",706
"Librarians are dangerous","https://bradmontague.substack.com/p/librarians-are-dangerous",691
"I wrote to the address in the GPLv2 license notice (2022)","https://code.mendhak.com/gpl-v2-address-letter/",675
"Raspberry Pi Lidar Scanner","https://github.com/PiLiDAR/PiLiDAR",673
"Synology Lost the Plot with Hard Drive Locking Move","https://www.servethehome.com/synology-lost-the-plot-with-hard-drive-locking-move/",651
"Show HN: Dia, an open-weights TTS model for generating realistic dialogue","https://github.com/nari-labs/dia",638
"Zoom outage caused by accidental 'shutting down' of the zoom.us domain","https://status.zoom.us/incidents/pw9r9vnq5rvk",634
"An intro to DeepSeek's distributed file system","https://maknee.github.io/blog/2025/3FS-Performance-Journal-1/",621
"Blog hosted on a Nintendo Wii","https://blog.infected.systems/posts/2025-04-21-this-blog-is-hosted-on-a-nintendo-wii/",610
"Python’s new t-strings","https://davepeck.org/2025/04/11/pythons-new-t-strings/",607
"Claude Code: Best practices for agentic coding","https://www.anthropic.com/engineering/claude-code-best-practices",607
"Gemma 3 QAT Models: Bringing AI to Consumer GPUs","https://developers.googleblog.com/en/gemma-3-quantized-aware-trained-state-of-the-art-ai-to-consumer-gpus/",597
"Cozy video games can quell stress and anxiety","https://www.reuters.com/business/retail-consumer/cozy-video-games-can-quell-stress-anxiety-2025-01-27/",592
"Man who built ISP instead of paying Comcast expands to hundreds of homes (2022)","https://arstechnica.com/tech-policy/2022/08/man-who-built-isp-instead-of-paying-comcast-50k-expands-to-hundreds-of-homes/",577
"Atuin Desktop: Runbooks That Run","https://blog.atuin.sh/atuin-desktop-runbooks-that-run/",561
"Evertop: E-ink IBM XT clone with 100+ hours of battery life","https://github.com/ericjenott/Evertop",556
"OpenAI o3 and o4-mini","https://openai.com/index/introducing-o3-and-o4-mini/",554
"Show HN: I made a Doom-like game fit inside a QR code","https://github.com/Kuberwastaken/backdooms",529
"OpenAI Codex CLI: Lightweight coding agent that runs in your terminal","https://github.com/openai/codex",515
"TLS certificate lifetimes will officially reduce to 47 days","https://www.digicert.com/blog/tls-certificate-lifetimes-will-officially-reduce-to-47-days",512
"Potatoes in the Mail","https://facts.usps.com/mailing-potatoes/",510
"Darwin's children drew all over the “On the Origin of Species” manuscript (2014)","https://theappendix.net/posts/2014/02/darwins-children-drew-vegetable-battles-on-the-origin-of-species",507
"Mark Zuckerberg says social media is over","https://www.newyorker.com/culture/infinite-scroll/mark-zuckerberg-says-social-media-is-over",493
"Judge Rules Blanket Search of Cell Tower Data Unconstitutional","https://www.404media.co/judge-rules-blanket-search-of-cell-tower-data-unconstitutional/",493
"The effect of deactivating Facebook and Instagram on users' emotional state","https://www.nber.org/papers/w33697",491
"Kagi Assistant is now available to all users","https://blog.kagi.com/assistant-for-all",489
"15,000 lines of verified cryptography now in Python","https://jonathan.protzenko.fr/2025/04/18/python.html",480
"How the U.S. became a science superpower","https://steveblank.com/2025/04/15/how-the-u-s-became-a-science-superpower/",479
"Open Source Projects Receive Funding to Reclaim the Public Internet","https://nlnet.nl/news/2025/20250422-announcement-grants-CommonsFund.html",463
"Things Zig comptime won't do","https://matklad.github.io/2025/04/19/things-zig-comptime-wont-do.html",460
"Jellyfin as a Spotify alternative","https://coppolaemilio.com/entries/i-left-spotify-what-happened-next/",457
"CVE Foundation","https://www.thecvefoundation.org/home",455
"The movie mistake mystery from "Revenge of the Sith"","https://fxrant.blogspot.com/2025/04/the-movie-mistake-mystery-from-revenge.html",450
"Full Text Search of US Court records","https://www.judyrecords.com/",448
"Sapphire: Rust based package manager for macOS","https://github.com/alexykn/sapphire",434
"Apple and Meta fined millions for breaching EU law","https://ca.finance.yahoo.com/news/apple-fined-570-million-meta-094701712.html",432
"FTC takes action against Uber for deceptive billing and cancellation practices","https://www.ftc.gov/news-events/news/press-releases/2025/04/ftc-takes-action-against-uber-deceptive-billing-cancellation-practices",422
"Shortest-possible walking tour to 81,998 bars in South Korea","https://www.math.uwaterloo.ca/tsp/korea/index.html",414
"Reverse engineering the obfuscated TikTok VM","https://github.com/LukasOgunfeitimi/TikTok-ReverseEngineering",408
"Android phones will soon reboot themselves after sitting unused for three days","https://arstechnica.com/gadgets/2025/04/android-phones-will-soon-reboot-themselves-after-sitting-unused-for-3-days/",408
"The Web Is Broken – Botnet Part 2","https://jan.wildeboer.net/2025/04/Web-is-Broken-Botnet-Part-2/",408
"OpenAI releases image generation in the API","https://openai.com/index/image-generation-api/",394
"On loyalty to your employer (2018)","https://medium.com/hackernoon/on-loyalty-to-your-employer-c674c4b06b3a",393
"Defold: cross-platform game engine","https://defold.com",390
"Attacking My Landlord's Boiler","https://blog.videah.net/attacking-my-landlords-boiler/",382
"A new form of verification on Bluesky","https://bsky.social/about/blog/04-21-2025-verification",382
"Advanced Python Features","https://blog.edward-li.com/tech/advanced-python-features/",377
"Native visionOS platform support","https://github.com/godotengine/godot/pull/105628",371
"Pipelining might be my favorite programming language feature","https://herecomesthemoon.net/2025/04/pipelining/",370
"ClickHouse gets lazier and faster: Introducing lazy materialization","https://clickhouse.com/blog/clickhouse-gets-lazier-and-faster-introducing-lazy-materialization",362
"LLM-powered tools amplify developer capabilities rather than replacing them","https://matthewsinclair.com/blog/0178-why-llm-powered-programming-is-more-mech-suit-than-artificial-human",342
"Fossil fuels fall below 50% of US electricity for the first month on record","https://ember-energy.org/latest-updates/fossil-fuels-fall-below-50-of-us-electricity-for-the-first-month-on-record/",340
"Supabase raises $200M Series D at $2B valuation","https://finance.yahoo.com/news/exclusive-supabase-raises-200-million-112154867.html",339
"The Gruen Transfer is consuming the internet","https://sebs.website/blog/the%20gruen-transfer-is-consuming-the-internet",326
"Discord's face scanning age checks 'start of a bigger shift'","https://www.bbc.com/news/articles/cjr75wypg0vo",325
"Instant SQL for results as you type in DuckDB UI","https://motherduck.com/blog/introducing-instant-sql/",319
"How I blog with Obsidian, Hugo, GitHub, and Cloudflare","https://ingau.me/blog/how-i-write-my-blogs-in-obsidian-and-publish-instantly/",317
"Everyone knows your location, Part 2: try it yourself and share the results","https://timsh.org/everyone-knows-your-location-part-2-try-it-yourself/",317
"Reworking 30 lines of Linux code could cut power use by up to 30 percent","https://spectrum.ieee.org/data-center-energy-consumption",316
"Solidjs: Simple and performant reactivity for building user interfaces","https://www.solidjs.com/",313
"Teaching LLMs how to solid model","https://willpatrick.xyz/technology/2025/04/23/teaching-llms-how-to-solid-model.html",312
"YAGRI: You are gonna read it","https://www.scottantipa.com/yagri",309
"I analyzed chord progressions in 680k songs","https://www.cantgetmuchhigher.com/p/i-analyzed-chord-progressions-in",307
"Show HN: My from-scratch OS kernel that runs DOOM","https://github.com/UnmappedStack/TacOS",304
"The hidden cost of AI coding","https://terriblesoftware.org/2025/04/23/the-hidden-cost-of-ai-coding/",300
"Show HN: Undercutf1 – F1 Live Timing TUI with Driver Tracker, Variable Delay","https://github.com/JustAman62/undercut-f1",299
"First baby born in UK to woman with transplanted womb","https://www.bbc.com/news/articles/c78jd517z87o",299
"Manufactured consensus on x.com","https://rook2root.co/articles/20250424-manufacturing-consensus-on-x",294
"Ask HN: Share your AI prompt that stumps every model","item?id=43782299",277
"MinC Is Not Cygwin","https://minc.commandlinerevolution.nl/english/home.html",277
"AI assisted search-based research works now","https://simonwillison.net/2025/Apr/21/ai-assisted-search/",274
"NSF director to resign amid grant terminations, job cuts, and controversy","https://www.science.org/content/article/nsf-director-resign-amid-grant-terminations-job-cuts-and-controversy",272
"Packing Input Frame Context in Next-Frame Prediction Models for Video Generation","https://lllyasviel.github.io/frame_pack_gitpage/",269
"I should have loved biology too","https://nehalslearnings.substack.com/p/i-should-have-loved-biology-too",264
"Jagged AGI: o3, Gemini 2.5, and everything after","https://www.oneusefulthing.org/p/on-jagged-agi-o3-gemini-25-and-everything",262
"Healthy soil is the hidden ingredient","https://www.nature.com/articles/d41586-025-01026-x",261
"Vibe Coding is not an excuse for low-quality work","https://addyo.substack.com/p/vibe-coding-is-not-an-excuse-for",257
"Show HN: JuryNow – Get an anonymous instant verdict from 12 real people","https://jurynow.app/",256
"Show HN: Node.js video tutorials where you can edit and run the code","item?id=43771365",252
"How a yacht works: sailboat physics and design","https://www.onemetre.net/Design/Design.htm",252
"Restoring the Galaxian3 Theatre 6, 1992 six player arcade machine","https://philwip.com/2025/04/14/galaxian-3-project-revival/",248
"Don't force your kids to do math","https://blog.avocados.ovh/posts/how-to-force-your-kids-to-do-math/",246
"Google contract prevented Motorola from setting Perplexity as default assistant","https://www.bloomberg.com/news/articles/2025-04-23/perplexity-executive-says-google-blocked-motorola-s-use-of-ai-assistant",245
"Show HN: Goldbach Conjecture up to 4*10^18+7*10^13","https://medium.com/@jay_gridbach/grid-computing-shatters-world-record-for-goldbach-conjecture-verification-1ef3dc58a38d",244
"Algebraic Semantics for Machine Knitting","https://uwplse.org/2025/03/31/Algebraic-Knitting.html",242
"Why is OpenAI buying Windsurf?","https://theahura.substack.com/p/tech-things-openai-buys-windsurf",241
"Astronomers confirm the existence of a lone black hole","https://phys.org/news/2025-04-astronomers-lone-black-hole.html",238
"CSS Hell","https://csshell.com/",237
"AI as Normal Technology","https://knightcolumbia.org/content/ai-as-normal-technology",236
"Chroma: Ubisoft's internal tool used to simulate color-blindness","https://github.com/ubisoft/Chroma",231
"Hypertext TV","https://hypertext.tv/",229
"Hacking the Postgres wire protocol","https://pgdog.dev/blog/hacking-postgres-wire-protocol",229
"How encryption for Cinema Movies works","https://serverless.industries/2024/05/31/digital-cinema.en.html",228
"Markov Chain Monte Carlo Without All the Bullshit (2015)","https://www.jeremykun.com/2015/04/06/markov-chain-monte-carlo-without-all-the-bullshit/",228
"Damn Vulnerable MCP Server","https://github.com/harishsg993010/damn-vulnerable-MCP-server",227
"Making a smart bike dumb so it works again","https://francisco.io/blog/making-a-smart-bike-dumb-work-again/",226
"First hormone-free male birth control pill enters human trials","https://scitechdaily.com/99-effective-first-hormone-free-male-birth-control-pill-enters-human-trials/",226
"One quantum transition makes light at 21 cm","https://bigthink.com/starts-with-a-bang/21cm-magic-length/",225
"arXiv moving from Cornell servers to Google Cloud","https://info.arxiv.org/hiring/index.html",225
"How I use Kate editor","https://akselmo.dev/posts/how-i-use-kate-editor/",224
"Launch HN: mrge.io (YC X25) – Cursor for code review","item?id=43692476",221
"A Map of British Dialects (2023)","https://starkeycomics.com/2023/11/07/map-of-british-english-dialects/",220
"DeepMind releases Lyria 2 music generation model","https://deepmind.google/discover/blog/music-ai-sandbox-now-with-new-features-and-broader-access/",219
"AMP and why emails are not (and should never be) interactive","https://buttondown.com/blog/whatever-happened-to-amp-email",219
"What do I think about Lua after shipping a project with 60k lines of code?","https://blog.luden.io/what-do-i-think-about-lua-after-shipping-a-project-with-60-000-lines-of-code-bf72a1328733",217
"Ssl.com: DCV bypass and issue fake certificates for any MX hostname","https://bugzilla.mozilla.org/show_bug.cgi?id=1961406",216
"100 Years to Solve an Integral (2020)","https://liorsinai.github.io/mathematics/2020/08/27/secant-mercator.html",215
"A unique sound alleviates motion sickness","https://www.nagoya-u.ac.jp/researchinfo/result-en/2025/04/20250408-01.html",210
"Passing planes and other whoosh sounds","https://www.windytan.com/2025/04/passing-planes-and-other-whoosh-sounds.html",207
"Assignment 5: Cars and Key Fobs (2021)","https://web.stanford.edu/class/ee26n/Assignments/Assignment5.html",206
"Graphics livecoding in Common Lisp","https://kevingal.com/blog/cl-livecoding.html",205
"CubeCL: GPU Kernels in Rust for CUDA, ROCm, and WGPU","https://github.com/tracel-ai/cubecl",204
"OpenVSX, which VSCode forks rely on for extensions, down for 24 hours","https://status.open-vsx.org/",203
"Unauthenticated Remote Code Execution in Erlang/OTP SSH","https://nvd.nist.gov/vuln/detail/CVE-2025-32433",198
"Less Slow C++","https://github.com/ashvardanian/less_slow.cpp",198
"Abusing DuckDB-WASM by making SQL draw 3D graphics (Sort Of)","https://www.hey.earth/posts/duckdb-doom",197
"How long does it take to create a new habit? (2015)","https://thelogicaloptimist.com/index.php/2015/10/25/the-21-day-myth-create-new-habit/",196
"I Tried to Buy an Actual Barrel of Crude Oil (2015)","https://www.bloomberg.com/news/articles/2015-11-03/that-time-i-tried-to-buy-some-crude-oil",194
"First Successful Lightning Triggering and Guiding Using a Drone","https://group.ntt/en/newsrelease/2025/04/18/250418a.html",194
"An image of the Australian desert illuminates satellite pollution","https://www.thisiscolossal.com/2025/04/a-stunning-image-of-the-australian-desert-illuminates-the-growing-problem-of-satellite-pollution/",193
"Show HN: Morphik – Open-source RAG that understands PDF images, runs locally","https://github.com/morphik-org/morphik-core",191
"101 BASIC Computer Games","https://github.com/maurymarkowitz/101-BASIC-Computer-Games",191
"Find the Odd Disk","https://colors2.alessandroroussel.com/",191
"The Joy of Linux Theming in the Age of Bootable Containers","https://blues.win/posts/joy-of-linux-theming/",190
"We Diagnosed and Fixed the 2023 Voyager 1 Anomaly from 15B Miles Away [video]","https://www.youtube.com/watch?v=YcUycQoz0zg",189
"AMD Publishes Open-Source Driver for GPU Virtualization, Radeon "In the Roadmap"","https://www.phoronix.com/news/AMD-GIM-Open-Source",187
"Are polynomial features the root of all evil? (2024)","https://alexshtf.github.io/2024/01/21/Bernstein.html",185
"Launch HN: Magic Patterns (YC W23) – AI Design and Prototyping for Product Teams","item?id=43752176",184
"Cheating the Reaper in Go","https://mcyoung.xyz/2025/04/21/go-arenas/",184
"Novel color via stimulation of individual photoreceptors at population scale","https://www.science.org/doi/10.1126/sciadv.adu1052",182
"Cyberpunk 1958: The Early Days of the Polish IT Industry","https://culture.pl/en/article/cyberpunk-1958-the-early-days-of-the-polish-it-industry",181
"The Future of MCPs","https://iamcharliegraham.substack.com/publish/post/161906169",179
"The raccoons who made computer magazine ads great","https://technologizer.com/home/2025/04/22/pc-connection-ads-raccoons/",178
"Crows can recognize geometric regularity","https://phys.org/news/2025-04-crows-geometric-regularity.html",178
"You Can Be a Great Designer and Be Completely Unknown","https://www.chrbutler.com/you-can-be-a-great-designer-and-be-completely-unknown",177
"Ping, You've Got Whale: AI detection system alerts ships of whales in their path","https://www.biographic.com/ping-youve-got-whale/",176
"Creating your own federated microblog","https://fedify.dev/tutorial/microblog",175
"π0.5: A VLA with open-world generalization","https://pi.website/blog/pi05",175
"mIRC 7.81","https://www.mirc.com/",174
"Show HN: I open-sourced my AI toy company that runs on ESP32 and OpenAI realtime","https://github.com/akdeb/ElatoAI",173
"A M.2 HDMI capture card","https://interfacinglinux.com/2025/04/18/magewell-eco-m-2-hdmi-capture-card/",173
"Microsoft subtracts C/C++ extension from VS Code forks","https://www.theregister.com/2025/04/24/microsoft_vs_code_subtracts_cc_extension/",172
"MCP Run Python","https://github.com/pydantic/pydantic-ai/tree/main/mcp-run-python",172
"An Introduction to Stochastic Calculus (2022)","https://bjlkeng.io/posts/an-introduction-to-stochastic-calculus/",171
"National Airspace System Status","https://nasstatus.faa.gov/",167
"Haskelling My Python","https://unnamed.website/posts/haskelling-my-python/",167
"Inside ArXiv","https://www.wired.com/story/inside-arxiv-most-transformative-code-science/",166
"Scientists Develop Artificial Leaf, Uses Sunlight to Produce Valuable Chemicals","https://newscenter.lbl.gov/2025/04/24/scientists-develop-artificial-leaf-that-uses-sunlight-to-produce-valuable-chemicals/",163
"Four Years of Jai (2024)","https://smarimccarthy.is/posts/2024-12-02-four-years-of-jai/",163
"Prolog Adventure Game","https://github.com/stefanrodrigues2/Prolog-Adventure-game",162
"Show HN: AgentAPI – HTTP API for Claude Code, Goose, Aider, and Codex","https://github.com/coder/agentapi",162
"Launch HN: Cua (YC X25) – Open-Source Docker Container for Computer-Use Agents","https://github.com/trycua/cua",161
"Hyperwood – Open-Source Furniture","https://hyperwood.org/",161
"Oda Ujiharu: Why the ‘weakest Samurai warlord’ is admired","https://www.tokyoweekender.com/art_and_culture/japanese-culture/oda-ujiharu-the-weakest-samurai-warlord/",161
"Dirty tricks 6502 programmers use (2019)","https://nurpax.github.io/posts/2019-08-18-dirty-tricks-6502-programmers-use.html",161
"How a Forgotten Battle Created a More Peaceful World","https://worldhistory.substack.com/p/how-a-forgotten-battle-created-a",160
"Peru's ancient irrigation systems turned deserts into farms because of culture","https://theconversation.com/perus-ancient-irrigation-systems-succeeded-in-turning-deserts-into-farms-because-of-the-culture-without-it-the-systems-failed-251199",158
"Show HN: Rowboat – Open-source IDE for multi-agent systems","https://github.com/rowboatlabs/rowboat",155
"Verus: Verified Rust for low-level systems code","https://github.com/secure-foundations/verus",154
"How to quickly charge your smartphone: fast charging technologies in detail","https://eb43.github.io/articles/fast-charging-technologies-in-detail.html",153
"Show HN: Lemon Slice Live – Have a video call with a transformer model","item?id=43785044",149
"Out of the Fog","https://www.theverge.com/cs/features/651701/vietnam-operation-babylift-adoption-transnational",149
"Electromagnetism as a Purely Geometric Theory","https://iopscience.iop.org/article/10.1088/1742-6596/2987/1/012001",148
"How to Write a Fast Matrix Multiplication from Scratch with Tensor Cores (2024)","https://alexarmbr.github.io/2024/08/10/How-To-Write-A-Fast-Matrix-Multiplication-From-Scratch-With-Tensor-Cores.html",147
"Hands-On Large Language Models","https://github.com/HandsOnLLM/Hands-On-Large-Language-Models",147
"More Everything Forever","https://www.nytimes.com/2025/04/23/books/review/more-everything-forever-adam-becker.html",146
"A high-throughput parser for the Zig programming language","https://github.com/Validark/Accelerated-Zig-Parser",146
"Sustain your creative drive in the face of technological change","https://thecreativeindependent.com/people/multi-disciplinary-artist-jack-rusher-on-the-need-to-sustain-your-creative-drive-in-the-face-of-technological-change/",145
"The case of the UI thread that hung in a kernel call","https://devblogs.microsoft.com/oldnewthing/20250411-00/?p=111066",143
"The Future of Compute: Nvidia's Crown Is Slipping","https://mohitdagarwal.substack.com/p/from-dominance-to-dilemma-nvidia",142
"The Icelandic Voting System (2024)","https://smarimccarthy.is/posts/2024-11-25-voting-system/",142
"Pixel is a unit of length and area","https://www.nayuki.io/page/pixel-is-a-unit-of-length-and-area",141
"Notation as a Tool of Thought (1979)","https://www.jsoftware.com/papers/tot.htm",140
"Turing-Drawings","https://github.com/maximecb/Turing-Drawings",140
"Layered Design in Go","https://jerf.org/iri/post/2025/go_layered_design/",140
"Visiting Us","https://www.epic.com/visiting/",139
"Signal Carnival","https://www.quiss.org/signal_carnival/",139
"Projects for Old OS X","https://jonathanalland.com/old-osx-projects.html",138
"Geocoding APIs compared: Pricing, free tiers and terms of use","https://www.bitoff.org/geocoding-apis-comparison/",137
"Sail-Trim Simulator","https://simulator.atterwind.info/",137
"TikZJax: Embedding LaTeX Drawings in HTML","https://tikzjax.com/",137
"High time to tackle drug-resistant fungal infections","https://www.nature.com/articles/d41586-025-01177-x",137
"Why drinking coffee in Iran has become so complicated","https://adelbordbari.github.io/etc/2025-04-16-coffee/",137
"The complex origin story of domestic cats","https://phys.org/news/2025-04-complex-story-domestic-cats-tunisia.html",136
"Pretty State Machine Patterns in Rust (2016)","https://hoverbear.org/blog/rust-state-machine-pattern/",135
"Advanced Shell Scripting with Bash (2006) [pdf]","http://uniforumchicago.org/slides/bash1.pdf",134
"Show HN: I reverse engineered top websites to build an animated UI library","https://reverseui.com",132
"People say they’ll pay more for “made in the USA” so we ran a test","https://afina.com/blogs/news/made-in-usa",131
"Show HN: Nerdlog – Fast, multi-host TUI log viewer with timeline histogram","https://github.com/dimonomid/nerdlog",131
"Decomposing Transactional Systems","https://transactional.blog/blog/2025-decomposing-transactional-systems",131
"There's Life Inside Earth's Crust","https://www.noemamag.com/theres-life-inside-earths-crust/",131
"CT scans could cause 5% of cancers, study finds; experts note uncertainty","https://arstechnica.com/health/2025/04/ct-scans-could-cause-5-of-cancers-study-finds-experts-note-uncertainty/",130
"Google won't ditch third-party cookies in Chrome after all","https://arstechnica.com/gadgets/2025/04/google-wont-ditch-third-party-cookies-in-chrome-after-all/",129
"The Art of Assembly Language (2010)","https://www.plantation-productions.com/Webster/www.artofasm.com/Linux/HTML/AoATOC.html",128
"Street address errors in Google Maps","https://randomascii.wordpress.com/2025/04/24/google-maps-doesnt-know-how-street-addresses-work/",127
"An update to our pricing","https://windsurf.com/blog/pricing-v2",127
"Fundamental flaws of SIMD ISAs (2021)","https://www.bitsnbites.eu/three-fundamental-flaws-of-simd/",126
"The last RadioShack in Maryland is closing","https://marylandmatters.org/2025/04/14/end-of-an-era-the-last-radioshack-in-maryland-is-closing-its-doors/",126
"Daily driving a Linux phone, but why?","https://thefoggiest.dev/2025/04/24/daily-driving-a-linux-phone-but-why",125
"A 1980s toy robot arm inspired modern robotics","https://www.technologyreview.com/2025/04/17/1114456/toy-armatron-modern-robotics-ai-nostalgia/",125
"The many ways tarrifs will hit electronics","https://spectrum.ieee.org/tariffs-electronics-prices",122
"The campaign to subvert Africa's internet registry","https://www.capeindependent.com/article/the-campaign-to-subvert-africas-internet-registry",122
"UML diagram for the DDD example in Evans' book","https://github.com/takaakit/uml-diagram-for-ddd-example-in-evans-book",121
"Tabular Programming: A New Paradigm for Expressive Computing","https://sam.elborai.me/articles/tabular-programming/",118
"Dumb statistical models, always making people look bad","https://statmodeling.stat.columbia.edu/2025/04/18/dumb-statistical-models-always-making-people-look-bad/",118
"Demo "The Mind" by Haujobb and Sweet16","https://www.lexaloffle.com/bbs/?pid=145596",116
"Why is Good Friday called Good Friday?","https://www.historyextra.com/period/general-history/good-friday-facts-why-called/",116
"Marching Events: What does iCalendar have to do with ray marching?","https://pwy.io/posts/marching-events/",115
"Welcome to the Era of Experience [pdf]","https://storage.googleapis.com/deepmind-media/Era-of-Experience%20/The%20Era%20of%20Experience%20Paper.pdf",114
"MCP on AWS Lambda with MCPEngine","https://www.featureform.com/post/deploy-mcp-on-aws-lambda-with-mcpengine",112
"Meaning Machine – Visualize how LLMs break down and simulate meaning","https://meaning-machine.streamlit.app",112
"David Tong Lectures on Theoretical Physics","https://www.damtp.cam.ac.uk/user/tong/books.html",111
"BitNet b1.58 2B4T Technical Report","https://arxiv.org/abs/2504.12285",111
"Show HN: Colanode, open-source and local-first Slack and Notion alternative","https://github.com/colanode/colanode",110
"Libro: a command-line tool to track your books","https://github.com/mkaz/libro",109
"Differentiable Programming from Scratch","https://thenumb.at/Autodiff/",108
"Taking Notes with Joplin","https://lwn.net/Articles/1016400/",107
"The Halting Problem is a terrible example of NP-Harder","https://buttondown.com/hillelwayne/archive/the-halting-problem-is-a-terrible-example-of-np/",106
"Show HN: Open Codex – OpenAI Codex CLI with open-source LLMs","https://github.com/codingmoh/open-codex",105
"Data Compression Nerds Hate This One Trick [video]","https://media.ccc.de/v/eh22-8-more-than-just-quite-ok-data-compression-nerds-hate-this-one-trick",105
"Vim Language, Motions, and Modes Explained (2023)","https://www.ssp.sh/blog/why-using-neovim-data-engineer-and-writer-2023/",104
